state,county_fips,status,formatted_address,latitude,longitude,year_built,listing_office_website,listing_agent_email,hoa_exists,state_fips,bedrooms,history_most_recent_price,mls_number,hoa_fee,lot_size,listing_office_phone,listing_office_name,listing_agent_name,listing_agent_phone,address_line2,price,listing_type,id,listing_agent_website,removed_date,created_date,property_type,address_line1,city,listing_office_email,last_seen_date,listed_date,bathrooms,zip_code,history_event_count,history_most_recent_event_type,history_min_price,days_on_market,mls_name,square_footage,history_max_price,history_most_recent_event_date,market_averageprice,market_medianprice,market_minprice,market_maxprice,market_averagedaysonmarket,market_mediandaysonmarket,market_mindaysonmarket,market_maxdaysonmarket,market_newlistings,market_totallistings
TX,147,Active,"355 Duvall St, Bonham, TX 75418",33.62443,-96.161374,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,85000,20890845,,68607,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,85000,Standard,"355-Duvall-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,355 Duvall St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.470000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,85000,220,NTREIS,,85000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"645 County Rd, 4160, Bonham, TX 75418",33.499192,-96.24938,,www.kwmckinney.com,teamripperger@gmail.com,FALSE,48,,299000,20860446,,200724,9725628883,Keller Williams N. Collin Co.,Michael Ripperger,4694438326,4160,299000,Standard,"645-County-Rd,-4160,-Bonham,-TX-75418",http://mlsmike.com,,2025-03-22 00:00:00+00:00,Land,645 County Rd,Bonham,karenrichards@kw.com,2025-11-09 06:32:38.472000+00:00,2025-03-21 00:00:00+00:00,,75418,1,Sale Listing,299000,234,NTREIS,,299000,3/21/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"1000 Legend Ave, Bonham, TX 75418",33.599296,-96.166808,,http://www.century21judgefite.com,heatherbaker@judgefite.com,FALSE,48,,65000,20875360,,16379,4696210081,CENTURY 21 Judge Fite Company,Heather Baker,8059059056,,65000,Standard,"1000-Legend-Ave,-Bonham,-TX-75418",homesforsale.century21.com,,2025-03-22 00:00:00+00:00,Land,1000 Legend Ave,Bonham,friscosquare@judgefite.com,2025-11-09 06:32:38.476000+00:00,2025-03-21 00:00:00+00:00,,75418,1,Sale Listing,65000,234,NTREIS,,65000,3/21/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"210 Fisher St, Bonham, TX 75418",33.62321,-96.162188,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,90000,20890858,,72745,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,90000,Standard,"210-Fisher-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,210 Fisher St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.478000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,90000,220,NTREIS,,90000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"County 1160 Rd, Lot B, Bonham, TX 75418",33.67937163,-96.1863469,,,realtorjess1388@gmail.com,FALSE,48,,170000,20899529,,224770,2145600422,Only 1 Realty Group Dallas,Jessica Vara,2149088662,Lot B,170000,Standard,"County-1160-Rd,-Lot-B,-Bonham,-TX-75418",http://jessicavara.only1realtygroup.com,,2025-04-11 00:00:00+00:00,Land,County 1160 Rd,Bonham,adriana@only1realtygroup.com,2025-11-09 06:32:38.481000+00:00,2025-04-10 00:00:00+00:00,,75418,1,Sale Listing,170000,214,NTREIS,,170000,4/10/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"388 Duvall St, Bonham, TX 75418",33.624058,-96.162595,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,60000,20892685,,47916,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,60000,Standard,"388-Duvall-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,388 Duvall St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.482000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,60000,220,NTREIS,,60000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"County Road, 4200, Bonham, TX 75418",33.56239699,-96.20223619,,www.frontierpropertiesrealestate.com,kaylen@davidnormanrealty.com,FALSE,48,,72800,20847462,,113256,9035838721,Frontier Properties Real Estate LLC,Kaylen Maxey,8177332618,4200,72800,Standard,"County-Road,-4200,-Bonham,-TX-75418",http://www.davidnormanrealtyadvisors.com,,2023-07-25 00:00:00+00:00,Land,County Road,Bonham,frontierpropertiesrealestate@gmail.com,2025-11-09 06:32:38.483000+00:00,2025-02-19 00:00:00+00:00,,75418,1,Sale Listing,72800,264,NTREIS,,72800,2/19/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"County Road, 1160, Bonham, TX 75418",33.67881347,-96.18613545,,,realtorjess1388@gmail.com,FALSE,48,,170000,20893562,,228951,2145600422,Only 1 Realty Group Dallas,Jessica Vara,2149088662,1160,170000,Standard,"County-Road,-1160,-Bonham,-TX-75418",http://jessicavara.only1realtygroup.com,,2025-04-10 00:00:00+00:00,Land,County Road,Bonham,adriana@only1realtygroup.com,2025-11-09 06:32:38.490000+00:00,2025-04-10 00:00:00+00:00,,75418,1,Sale Listing,170000,214,NTREIS,,170000,4/10/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"315 Duvall St, Bonham, TX 75418",33.625243,-96.161335,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,85000,20890849,,68607,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,85000,Standard,"315-Duvall-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,315 Duvall St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.514000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,85000,220,NTREIS,,85000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"333 Hemby Way, Bonham, TX 75418",33.627213,-96.163612,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,57000,20890852,,44867,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,57000,Standard,"333-Hemby-Way,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,333 Hemby Way,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.516000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,57000,220,NTREIS,,57000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"225 Largo St, Bonham, TX 75418",33.626423,-96.159033,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,62000,20890871,,48787,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,62000,Standard,"225-Largo-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,225 Largo St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.517000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,62000,220,NTREIS,,62000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"211 Largo St, Bonham, TX 75418",33.627156,-96.158811,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,90000,20890847,,71003,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,90000,Standard,"211-Largo-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,211 Largo St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.518000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,90000,220,NTREIS,,90000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"362 Duvall St, Bonham, TX 75418",33.624482,-96.162573,,http://www.c21bowman.com/,rich.riemer@c21bowman.com,FALSE,48,,60000,20890864,,45738,8173547653,"CENTURY 21 Mike Bowman, Inc.",Rich Riemer,8173547653,,60000,Standard,"362-Duvall-St,-Bonham,-TX-75418",http://www.c21bowman.com/agents/profile.rsp,,2025-04-05 00:00:00+00:00,Land,362 Duvall St,Bonham,century21@c21bowman.com,2025-11-09 06:32:38.521000+00:00,2025-04-04 00:00:00+00:00,,75418,1,Sale Listing,60000,220,NTREIS,,60000,4/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"4776 County Rd, 2610, Bonham, TX 75418",33.648895,-96.118209,1950,www.frontierpropertiesrealestate.com,stuart.hall72@aol.com,FALSE,48,,650000,20834469,,290284,9035838721,Frontier Properties Real Estate LLC,Stuart William Hall,9035058130,2610,650000,Standard,"4776-County-Rd,-2610,-Bonham,-TX-75418",https://www.frontierpropertiesrealestate.com/,,2024-01-27 00:00:00+00:00,Land,4776 County Rd,Bonham,frontierpropertiesrealestate@gmail.com,2025-11-09 06:32:38.525000+00:00,2025-02-04 00:00:00+00:00,,75418,2,Sale Listing,650000,279,NTREIS,,998000,2/4/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"4400 N State Hwy, 121, Bonham, TX 75418",33.62556,-96.18328,1976,www.frontierpropertiesrealestate.com,stuart.hall72@aol.com,FALSE,48,3,1100000,20865498,,1481040,9035838721,Frontier Properties Real Estate LLC,Stuart William Hall,9035058130,121,1100000,Standard,"4400-N-State-Hwy,-121,-Bonham,-TX-75418",https://www.frontierpropertiesrealestate.com/,,2025-03-14 00:00:00+00:00,Land,4400 N State Hwy,Bonham,frontierpropertiesrealestate@gmail.com,2025-11-09 06:32:38.530000+00:00,2025-03-13 00:00:00+00:00,2,75418,1,Sale Listing,1100000,242,NTREIS,1508,1100000,3/13/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"County Road, 1444, Bonham, TX 75418",33.625693,-96.231658,,,corey.baumann@whitetailproperties.com,FALSE,48,,1199000,20850042,,4258426,8304280096,Whitetail Properties Real Estate,Corey Baumann,4697147716,1444,1199000,Standard,"County-Road,-1444,-Bonham,-TX-75418",,,2025-02-21 00:00:00+00:00,Land,County Road,Bonham,texas@whitetailproperties.com,2025-11-09 06:32:38.532000+00:00,2025-02-20 00:00:00+00:00,,75418,1,Sale Listing,1199000,263,NTREIS,,1199000,2/20/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"S 3rd St, Bonham, TX 75418",33.57009218,-96.19161898,,,deannjones61@gmail.com,FALSE,48,,55000,20796977,,29050,9035838538,Fanninland Realty,Deann Jones,9032277826,,55000,Standard,"S-3rd-St,-Bonham,-TX-75418",,,2024-12-14 00:00:00+00:00,Land,S 3rd St,Bonham,cjohnson@fanninland.com,2025-11-09 06:32:38.620000+00:00,2024-12-13 00:00:00+00:00,,75418,1,Sale Listing,55000,332,NTREIS,,55000,12/13/2024,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"803 E 6th St, Bonham, TX 75418",33.57913,-96.17123,,,candice@livrealty.net,FALSE,48,,47999,20832046,,9365,2145502793,Weichert Realtors Property Partners,Candice Jackson-tate,2149916041,,47999,Standard,"803-E-6th-St,-Bonham,-TX-75418",,,2025-02-01 00:00:00+00:00,Land,803 E 6th St,Bonham,tmacaluso.weichert@gmail.com,2025-11-09 06:32:38.624000+00:00,2025-01-31 00:00:00+00:00,,75418,1,Sale Listing,47999,283,NTREIS,,47999,1/31/2025,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"2107 Island Byu, Bonham, TX 75418",33.597951,-96.174933,,,jon@rebdgroup.com,FALSE,48,,75000,20768967,,43604,8173436162,Peak Realtors Group LLC,Jon Vanhulle,2104092880,,75000,Standard,"2107-Island-Byu,-Bonham,-TX-75418",https://jon.rebdgroup.com,,2024-11-23 00:00:00+00:00,Land,2107 Island Byu,Bonham,jpalma@dfwdedicated.com,2025-11-09 06:32:38.629000+00:00,2024-11-22 00:00:00+00:00,,75418,1,Sale Listing,75000,353,NTREIS,,75000,11/22/2024,446836,139000,15000,3900000,132.1,116,2,352,2,114
TX,147,Active,"400-414 E 7th St, Bonham, TX 75418",33.579726,-96.175249,2024,,mkittrell@mkittrellproperties.com,FALSE,48,6,475000,20819682,,66952,2144127303,"M Kittrell Properties, INC",Marilyn Kittrell,2144127303,,475000,New Construction,"400-414-E-7th-St,-Bonham,-TX-75418",mkittrellproperties.com,,2025-01-21 00:00:00+00:00,Multi-Family,400-414 E 7th St,Bonham,mkittrell@mkittrellproperties.com,2025-11-09 06:32:38.635000+00:00,2025-01-20 00:00:00+00:00,5,75418,1,Sale Listing,475000,294,NTREIS,2800,475000,1/20/2025,331128,299000,255000,475000,143.43,95,73,293,0,7
TX,93,Active,"3270 573, Comanche, TX 76442",31.778311,-98.641512,2007,,hutchins.cb@gmail.com,FALSE,48,,1900000,21105186,,11194920,3253050916,COLTON HUTCHINS-BROKER,Colton Hutchins,3253050916,,1900000,Standard,"3270-573,-Comanche,-TX-76442",,,2025-11-06 00:00:00+00:00,Land,3270 573,Comanche,hutchins.cb@gmail.com,2025-11-09 06:38:13.721000+00:00,2025-11-05 00:00:00+00:00,,76442,1,Sale Listing,1900000,5,NTREIS,,1900000,11/5/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County 179a Rd, Lot 28, Comanche, TX 76442",32.00589572,-98.82832065,,https://annjonesrealestate.com/,camilacagle@gmail.com,TRUE,48,,75000,21056919,21,219542,3256461500,Ann Jones Real Estate,Camila Cagle,3258002020,Lot 28,75000,Standard,"County-179a-Rd,-Lot-28,-Comanche,-TX-76442",https://camilacagle.annjonesrealestate.com/,,2025-09-30 00:00:00+00:00,Land,County 179a Rd,Comanche,annrealty99@gmail.com,2025-11-09 06:38:13.736000+00:00,2025-09-29 00:00:00+00:00,,76442,1,Sale Listing,75000,42,NTREIS,,75000,9/29/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"3021 1689, Comanche, TX 76442",31.93534,-98.702008,,,dave@dmtx.com,FALSE,48,,3650000,21072753,,10249145,5124484111,Keller Williams Realty,David Murray,,,3650000,Standard,"3021-1689,-Comanche,-TX-76442",,,2025-10-01 00:00:00+00:00,Land,3021 1689,Comanche,lramsey@kwaustin.com,2025-11-09 06:38:13.743000+00:00,2025-09-30 00:00:00+00:00,,76442,1,Sale Listing,3650000,41,NTREIS,,3650000,9/30/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"3021 Farm to Market, # 1689, Comanche, TX 76442",31.931725,-98.704788,,www.kellerwilliams.com,josh@texasland.com,FALSE,48,0,3650000,9036568,,10236600,5124484111,Keller Williams Realty,Joshua Smith,5126994684,# 1689,3650000,Standard,"3021-Farm-to-Market,---1689,-Comanche,-TX-76442",,,2025-09-25 00:00:00+00:00,Land,3021 Farm to Market,Comanche,jdgrubb@kw.com,2025-11-09 06:38:13.744000+00:00,2025-09-25 00:00:00+00:00,,76442,1,Sale Listing,3650000,46,UnlockMLS,,3650000,9/25/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"18.14 S Hwy, 16, Comanche, TX 76442",31.876479,-98.603719,,,sallen8731@yahoo.com,FALSE,48,,158725,21065313,,790178,2548428731,Full House Realty,Stephanie Allen,2548428731,16,158725,Standard,"18-14-S-Hwy,-16,-Comanche,-TX-76442",http://www.fullhouserealtytx.com,,2025-09-20 00:00:00+00:00,Land,18.14 S Hwy,Comanche,sallen8731@yahoo.com,2025-11-09 06:38:13.745000+00:00,2025-09-19 00:00:00+00:00,,76442,1,Sale Listing,158725,52,NTREIS,,158725,9/19/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"1055 County Rd, 150, Comanche, TX 76442",32.03640751,-98.65414012,,www.crosshrealty.com,tracy@crosshrealty.com,FALSE,48,,499900,21067958,,3486542,3252774923,Cross H Realty,Tracy Hollingsworth,3252774923,150,499900,Standard,"1055-County-Rd,-150,-Comanche,-TX-76442",www.crosshrealty.com,,2024-08-30 00:00:00+00:00,Land,1055 County Rd,Comanche,trusty1972@gmail.com,2025-11-09 06:38:13.747000+00:00,2025-09-23 00:00:00+00:00,,76442,2,Sale Listing,499900,48,NTREIS,,539900,9/23/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County Road, 323, Hasse, TX 76442",31.936989,-98.489024,,www.centraltexasrealtymart.com,david@centraltexasrealtymart.com,FALSE,48,,599000,21064811,,2882801,3253302121,Kersh Real Estate,Charles Kersh,3253302121,323,599000,Standard,"County-Road,-323,-Hasse,-TX-76442",,,2024-03-30 00:00:00+00:00,Land,County Road,Hasse,avis@kw.com,2025-11-09 06:38:13.750000+00:00,2025-09-19 00:00:00+00:00,,76442,2,Sale Listing,599000,52,NTREIS,,630936,9/19/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"165 County Rd, 315, Comanche, TX 76442",31.933088,-98.507446,,,tashacpack@gmail.com,FALSE,48,,514500,21058567,,2446635,2549685750,Larinda Ray Realty Team,Tasha Pack,,315,514500,Standard,"165-County-Rd,-315,-Comanche,-TX-76442",,,2025-09-13 00:00:00+00:00,Land,165 County Rd,Comanche,beverly@larindaray.com,2025-11-09 06:38:13.771000+00:00,2025-09-12 00:00:00+00:00,,76442,1,Sale Listing,514500,59,NTREIS,,514500,9/12/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"805 E Mill Ave, Comanche, TX 76442",31.896311,-98.594598,,www.alwaysrealty.net,katie@centraltexasrealtymart.com,FALSE,48,,28000,21106595,,12632,8889259297,Always Realty Llc,Katie Hicks,,,28000,Standard,"805-E-Mill-Ave,-Comanche,-TX-76442",,,2025-11-07 00:00:00+00:00,Land,805 E Mill Ave,Comanche,heather@heathercombs.net,2025-11-09 06:38:13.772000+00:00,2025-11-06 00:00:00+00:00,,76442,1,Sale Listing,28000,4,NTREIS,,28000,11/6/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County Road, 131, Comanche, TX 76857",32.061213,-98.871915,,www.primecountryre.com,bobby@primecountryre.com,FALSE,48,,715000,21056089,,4477968,3253561766,Prime Country Real Estate,Bobby Newman,2548427847,131,715000,Standard,"County-Road,-131,-Comanche,-TX-76857",,,2025-09-11 00:00:00+00:00,Land,County Road,Comanche,cherylpfingsten4@gmail.com,2025-11-09 06:38:13.778000+00:00,2025-09-10 00:00:00+00:00,,76857,1,Sale Listing,715000,61,NTREIS,,715000,9/10/2025,62335,10000,5000,2800000,129.15,126,15,365,0,209
TX,93,Active,"31 Acres Tbd Hwy, 2247, Comanche, TX 76442",32.01322491,-98.64598159,,,bne483@yahoo.com,FALSE,48,,294500,21056183,,1350360,2548936666,Cogburn Real Estate,Byrl Cogburn,,2247,294500,Standard,"31-Acres-Tbd-Hwy,-2247,-Comanche,-TX-76442",,,2025-09-11 00:00:00+00:00,Land,31 Acres Tbd Hwy,Comanche,cogburnrealty@gmail.com,2025-11-09 06:38:13.779000+00:00,2025-09-10 00:00:00+00:00,,76442,1,Sale Listing,294500,61,NTREIS,,294500,9/10/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"Comanche Hills Dr, Lot 29, Comanche, TX 76442",31.80376446,-98.49775314,,,bne483@yahoo.com,TRUE,48,,125000,21056276,21,436036,2548936666,Cogburn Real Estate,Byrl Cogburn,,Lot 29,125000,Standard,"Comanche-Hills-Dr,-Lot-29,-Comanche,-TX-76442",,,2025-09-11 00:00:00+00:00,Land,Comanche Hills Dr,Comanche,cogburnrealty@gmail.com,2025-11-09 06:38:13.779000+00:00,2025-09-10 00:00:00+00:00,,76442,1,Sale Listing,125000,61,NTREIS,,125000,9/10/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County Road, 138, Comanche, TX 76442",31.989766,-98.649725,,www.alwaysrealty.net,heather@heathercombs.net,FALSE,48,,539990,21050606,,2676762,8889259297,Always Realty Llc,Heather Combs,5128013717,138,539990,Standard,"County-Road,-138,-Comanche,-TX-76442",www.alwaysrealty.net,,2025-09-05 00:00:00+00:00,Land,County Road,Comanche,heather@heathercombs.net,2025-11-09 06:38:13.780000+00:00,2025-09-04 00:00:00+00:00,,76442,1,Sale Listing,539990,67,NTREIS,,539990,9/4/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"23 Promontory Prt, Comanche, TX 76442",31.983395,-98.502747,,www.primecountryre.com,cindy@primecountryre.com,TRUE,48,,79900,21050195,36,10890,3253561766,Prime Country Real Estate,Cindy Newman,2548428521,,79900,Standard,"23-Promontory-Prt,-Comanche,-TX-76442",http://www.primecountryre.com,,2025-09-04 00:00:00+00:00,Land,23 Promontory Prt,Comanche,cherylpfingsten4@gmail.com,2025-11-09 06:38:13.781000+00:00,2025-09-03 00:00:00+00:00,,76442,1,Sale Listing,79900,68,NTREIS,,79900,9/3/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"Tbd 34 02 Hwy, 36, Comanche, TX 76442",32.05673738,-98.83247394,,,aaron@madranches.com,FALSE,48,,319039,21044281,,1481911,5125761072,Mad Ranches,Aaron Davis,5125761072,36,319039,Standard,"Tbd-34-02-Hwy,-36,-Comanche,-TX-76442",www.capitaltexasrealty.com,,2025-01-15 00:00:00+00:00,Land,Tbd 34 02 Hwy,Comanche,aaron@madranches.com,2025-11-09 06:38:13.785000+00:00,2025-08-28 00:00:00+00:00,,76442,2,Sale Listing,319039,74,NTREIS,,329900,8/28/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"301 Cottonwood St, Comanche, TX 76442",31.903283,-98.588875,,www.centraltexasrealtymart.com,,FALSE,48,,15000,21079332,,9888,3253302121,Kersh Real Estate,,,,15000,Standard,"301-Cottonwood-St,-Comanche,-TX-76442",,,2023-04-19 00:00:00+00:00,Land,301 Cottonwood St,Comanche,avis@kw.com,2025-11-09 06:38:13.787000+00:00,2025-10-06 00:00:00+00:00,,76442,1,Sale Listing,15000,35,NTREIS,,15000,10/6/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County Road, 135, Sidney, TX 76857",31.990839,-98.863689,,,darmstrong@armstrongrealestatetx.com,FALSE,48,,638600,21041253,,4490600,3253561211,Armstrong Real Estate,Danny Armstrong,2548427612,135,638600,Standard,"County-Road,-135,-Sidney,-TX-76857",http://armstrongrealestatetx.com/,,2025-08-25 00:00:00+00:00,Land,County Road,Sidney,darmstrong5@verizon.net,2025-11-09 06:38:13.789000+00:00,2025-08-25 00:00:00+00:00,,76857,1,Sale Listing,638600,77,NTREIS,,638600,8/25/2025,62335,10000,5000,2800000,129.15,126,15,365,0,209
TX,93,Active,"3021 FM 1689, Comanche, TX 76442",31.931725,-98.704788,,www.gabbyemerton.com,josh@texasland.com,FALSE,48,3,3650000,593646,,10236600,5124484111,Keller Williams Realty,Joshua Smith,5126994684,,3650000,Standard,"3021-FM-1689,-Comanche,-TX-76442",,,2025-02-28 00:00:00+00:00,Land,3021 FM 1689,Comanche,monicablaine@kw.com,2025-11-09 06:38:13.792000+00:00,2025-09-25 00:00:00+00:00,2,76442,1,Sale Listing,3650000,46,CentralTexas,,3650000,9/25/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"823 County Rd, 116, Comanche, TX 76442",32.029065,-98.714495,2015,www.primecountryre.com,bobby@primecountryre.com,FALSE,48,,965000,21060353,,1750676,3253561766,Prime Country Real Estate,Bobby Newman,2548427847,116,965000,Standard,"823-County-Rd,-116,-Comanche,-TX-76442",,,2025-09-16 00:00:00+00:00,Land,823 County Rd,Comanche,cherylpfingsten4@gmail.com,2025-11-09 06:38:13.795000+00:00,2025-09-15 00:00:00+00:00,,76442,1,Sale Listing,965000,56,NTREIS,,965000,9/15/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"Comanche Hills Dr, Comanche, TX 76442",31.794262,-98.505878,,,natalie.nguyen@recanco.com,TRUE,48,,120000,21049180,21,436036,6823044139,Canco Real Estate LLC,Natalie Nguyen,5125218052,,120000,Standard,"Comanche-Hills-Dr,-Comanche,-TX-76442",,,2022-09-25 09:41:54.307000+00:00,Land,Comanche Hills Dr,Comanche,canco@recanco.com,2025-11-09 06:38:13.796000+00:00,2025-09-03 00:00:00+00:00,,76442,2,Sale Listing,98900,68,NTREIS,,120000,9/3/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
TX,93,Active,"County Road, 187, Comanche, TX 76442",32.091981,-98.781185,,,rita@ritafreels.com,FALSE,48,,18000,21035429,,13983,2544851118,Rita Freels Realty,Rita Freels Realtor/broker With Rita Freels Realty,2544851118,187,18000,Standard,"County-Road,-187,-Comanche,-TX-76442",http://www.freelsrealty.com,,2025-08-22 00:00:00+00:00,Land,County Road,Comanche,rita@ritafreels.com,2025-11-09 06:38:13.797000+00:00,2025-08-21 00:00:00+00:00,,76442,1,Sale Listing,18000,81,NTREIS,,18000,8/21/2025,764616,185500,15000,6906250,127.31,102,3,339,2,80
